record_id,budget_allocated,expenditure,utilisation_ratio,state,district,financial_year,label,confidence_label,source_file
MPL-MP-2019-002835,771400.0,,,Madhya Pradesh,Indore,2019,,,synthetic_dataset.csv
MPL-RJ-2017-002836,910800.0,878335.91,0.9643565107597717,Rajasthan,Ajmer,2017,,,synthetic_dataset.csv
MPL-RJ-2021-002837,,248886.93,,Rajasthan,Alwar,2021,,,synthetic_dataset.csv
MPL-KA-2015-002838,1084900.0,1069136.82,0.9854703843672229,,Tumakuru,2016,,,synthetic_dataset.csv
MPL-TN-2020-002839,1007200.0,836778.51,0.8307967732327244,Tamil Nadu,Thanjavur,2020,,,synthetic_dataset.csv
MPL-UP-2019-002840,1753100.0,1660305.24,0.9470681877816439,Uttar Pradesh,Gorakhpur,2019,,,synthetic_dataset.csv
MPL-GJ-2019-002841,597000.0,542262.77,0.9083128475711894,Gujarat,Vadodara,2019,,,synthetic_dataset.csv
MPL-WB-2020-002842,431800.0,433122.62,1.003063038443724,West Bengal,Nadia,2020,,,synthetic_dataset.csv
MPL-WB-2018-002843,991400.0,997728.45,1.006383346782328,West Bengal,Nadia,2018,,,synthetic_dataset.csv
MPL-KA-2022-002844,574200.0,499688.98,0.870235074886799,Karnataka,Belagavi,2022,,,synthetic_dataset.csv
MPL-MH-2019-002845,,,,Maharashtra,Kolhapur,2019,,,synthetic_dataset.csv
MPL-BR-2015-002846,195200.0,208632.37,1.0688133709016394,Bihar,Saran,2015,,,synthetic_dataset.csv
MPL-MH-2022-002847,433000.0,474100.24,1.0949197228637413,Maharashtra,Amravati,2022,,,synthetic_dataset.csv
MPL-UP-2020-002848,-650200.0,773939.38,-1.1903097200861275,Uttar Pradesh,Kanpur Nagar,2020,,,synthetic_dataset.csv
MPL-GJ-2017-002849,1008800.0,899023.41,0.8911810170499603,Gujarat,Ahmedabad,2017,,,synthetic_dataset.csv
MPL-TN-2020-002850,265600.0,231668.66,0.8722464608433735,Tamil Nadu,Vellore,2020,,,synthetic_dataset.csv
MPL-TN-2016-002851,1040300.0,860990.29,0.8276365375372489,Tamil Nadu,Vellore,2016,,,synthetic_dataset.csv
MPL-WB-2019-002852,228800.0,208659.93,0.9119752185314685,West Bengal,Nadia,2019,,,synthetic_dataset.csv
MPL-GJ-2016-002853,247000.0,192237.57,0.7782897570850202,Gujarat,Kachchh,2016,,,synthetic_dataset.csv
MPL-TN-2019-002854,722700.0,640359.05,0.8860648263456483,Tamil Nadu,Coimbatore,2019,,,synthetic_dataset.csv
MPL-MP-2015-002855,3390700.0,3190633.84,0.9409956174241306,Madhya Pradesh,Chhindwara,2015,,,synthetic_dataset.csv
MPL-OD-2015-002856,892400.0,681373.76,0.7635295383236217,Odisha,Koraput,2015,,,synthetic_dataset.csv
MPL-RJ-2021-002857,,688392.63,,Rajasthan,Bhilwara,2021,,,synthetic_dataset.csv
MPL-WB-2021-002858,,1248981.31,,West Bengal,Nadia,2021,,,synthetic_dataset.csv
MPL-MP-2020-002859,408400.0,394557.83,0.9661063418217434,NA,Satna,2020,,,synthetic_dataset.csv
MPL-WB-2019-002860,53219015.29,53751766.47,1.0100105418542027,West Bengal,Malda,2020,,,synthetic_dataset.csv
MPL-WB-2015-002861,986000.0,837240.0,0.8491277890466531,West Bengal,Murshidabad,2015,,,synthetic_dataset.csv
MPL-BR-2018-002862,727600.0,562193.15,0.7726678807036834,Bihar,Gaya,2018,,,synthetic_dataset.csv
MPL-KA-2020-002863,,643434.08,,Karnataka,Hassan,2020,,,synthetic_dataset.csv
MPL-UP-2020-002864,653900.0,628037.58,0.9604489677320691,Uttar Pradesh,Meerut,2020,,,synthetic_dataset.csv
MPL-WB-2016-002865,,1004025.37,,West Bengal,,2016,,,synthetic_dataset.csv
MPL-UP-2020-002866,7525532.27,6971323.68,0.9263562270260519,Uttar Pradesh,Jhansi,2020,,,synthetic_dataset.csv
MPL-WB-2019-002867,,,,West Bengal,Murshidabad,2019,,,synthetic_dataset.csv
MPL-BR-2016-002868,110400.0,106150.22,0.961505615942029,Bihar,Bhagalpur,2016,,,synthetic_dataset.csv
MPL-OD-2015-002869,-381700.0,365820.16,-0.958397065758449,Odisha,Mayurbhanj,2015,,,synthetic_dataset.csv
MPL-UP-2021-002870,317100.0,303309.81,0.9565115421002838,Uttar Pradesh,Gorakhpur,2021,,,synthetic_dataset.csv
MPL-RJ-2016-002871,777500.0,,,Rajasthan,Jodhpur,2016,,,synthetic_dataset.csv
MPL-WB-2017-002872,327000.0,,,West Bengal,Malda,2017,,,synthetic_dataset.csv
MPL-UP-2022-002873,306500.0,294712.99,0.9615431973898858,Uttar Pradesh,Varanasi,2022,,,synthetic_dataset.csv
MPL-KA-2019-002874,122100.0,117054.03,0.9586734643734643,Karnataka,Kalaburagi,2019,,,synthetic_dataset.csv
MPL-UP-2016-002875,846600.0,,,Uttar Pradesh,Jhansi,2016,,,synthetic_dataset.csv
MPL-MH-2022-002876,101100.0,93184.99,0.921711078140455,Maharashtra,Latur,2022,,,synthetic_dataset.csv
MPL-KA-2022-002877,2097500.0,1892699.81,0.9023598617401669,Karnataka,Tumakuru,2023,,,synthetic_dataset.csv
MPL-TN-2015-002878,832600.0,781940.14,0.9391546240691809,Tamil Nadu,Tirunelveli,2015,,,synthetic_dataset.csv
MPL-BR-2017-002879,711000.0,556733.06,0.7830282137834037,Bihar,Muzaffarpur,2018,,,synthetic_dataset.csv
MPL-UP-2017-002880,,887640.5,,Uttar Pradesh,Lucknow,,,,synthetic_dataset.csv
MPL-MH-2018-002881,175900.0,159835.87,0.9086746446844798,Maharashtra,Nashik,2018,,,synthetic_dataset.csv
MPL-UP-2020-002882,,1335640.75,,Uttar Pradesh,Bareilly,2020,,,synthetic_dataset.csv
MPL-BR-2021-002883,1194400.0,980954.74,0.8212949933020763,Bihar,Darbhanga,,,,synthetic_dataset.csv
MPL-TN-2020-002884,963200.0,769560.16,0.7989619601328904,Tamil Nadu,Madurai,2020,,,synthetic_dataset.csv
MPL-BR-2017-002885,343500.0,296248.79,0.8624418922852983,Bihar,Darbhanga,2017,,,synthetic_dataset.csv
MPL-MH-2015-002886,764300.0,730743.56,0.9560951982205941,Maharashtra,Latur,2015,,,synthetic_dataset.csv
MPL-UP-2022-002887,225000.0,203618.5,0.9049711111111111,Uttar Pradesh,Varanasi,2022,,,synthetic_dataset.csv
MPL-OD-2021-002888,803300.0,,,Odisha,Puri,2021,,,synthetic_dataset.csv
MPL-UP-2018-002889,185700.0,148335.21,0.7987894991922455,Uttar Pradesh,Meerut,2018,,,synthetic_dataset.csv
MPL-UP-2018-002890,1267400.0,,,Uttar Pradesh,Jhansi,2018,,,synthetic_dataset.csv
MPL-MH-2017-002891,237500.0,267570.36,1.126612042105263,Maharashtra,Nagpur,2017,,,synthetic_dataset.csv
MPL-PB-2017-002892,1906700.0,1877134.06,0.9844936592017622,Punjab,Bathinda,2017,,,synthetic_dataset.csv
MPL-RJ-2020-002893,,153590.52,,Rajasthan,Jodhpur,2020,,,synthetic_dataset.csv
MPL-RJ-2017-002894,141800.0,134865.05,0.9510934414668546,Rajasthan,Jaipur,2017,,,synthetic_dataset.csv
MPL-PB-2018-002895,146300.0,124696.1,0.8523315105946685,Punjab,Hoshiarpur,2018,,,synthetic_dataset.csv
MPL-UP-2021-002896,763000.0,808345.34,1.0594303276539974,Uttar Pradesh,Bareilly,2021,,,synthetic_dataset.csv
MPL-PB-2015-002897,,,,,Jalandhar,2015,,,synthetic_dataset.csv
MPL-MH-2019-002898,1626900.0,1392914.1,0.8561768393877928,,Kolhapur,2019,,,synthetic_dataset.csv
MPL-RJ-2022-002899,,1271523.84,,Rajasthan,Udaipur,2022,,,synthetic_dataset.csv
MPL-WB-2021-002900,116700.0,103199.5,0.8843144815766923,West Bengal,Purba Bardhaman,2021,,,synthetic_dataset.csv
MPL-TN-2019-002901,,,,Tamil Nadu,Erode,2019,,,synthetic_dataset.csv
MPL-OD-2020-002902,,258850.52,,Odisha,Mayurbhanj,2020,,,synthetic_dataset.csv
MPL-MH-2016-002903,870700.0,744168.01,0.8546778568967498,Maharashtra,Nagpur,2016,,,synthetic_dataset.csv
MPL-PB-2015-002904,205600.0,196005.08,0.9533321011673151,Punjab,Ferozepur,2015,,,synthetic_dataset.csv
MPL-TN-2021-002905,139900.0,110758.73,0.7916992852037169,Tamil Nadu,Vellore,2021,,,synthetic_dataset.csv
MPL-RJ-2015-002906,164600.0,,,Rajasthan,Ajmer,2015,,,synthetic_dataset.csv
MPL-PB-2020-002907,152300.0,137946.31,0.905753841103086,Punjab,Patiala,2020,,,synthetic_dataset.csv
MPL-UP-2017-002908,2903300.0,2879799.93,0.9919057382977992,Uttar Pradesh,N/A,2017,,,synthetic_dataset.csv
MPL-OD-2021-002909,2261800.0,2150412.08,0.9507525333804935,N/A,Balasore,2021,,,synthetic_dataset.csv
MPL-BR-2022-002910,,,,N/A,Purnia,2020,,,synthetic_dataset.csv
MPL-MP-2017-002911,1941600.0,1979067.28,1.0192971157807993,Madhya Pradesh,Gwalior,2017,,,synthetic_dataset.csv
MPL-MH-2016-002912,533600.0,538252.02,1.0087181784107946,,Nagpur,2016,,,synthetic_dataset.csv
MPL-BR-2022-002913,673000.0,683031.71,1.0149059583952451,Bihar,Muzaffarpur,2022,,,synthetic_dataset.csv
MPL-RJ-2016-002914,519200.0,428742.48,0.8257751926040061,Rajasthan,Barmer,2016,,,synthetic_dataset.csv
MPL-WB-2022-002915,771300.0,768889.48,0.9968747309736807,West Bengal,Malda,2022,,,synthetic_dataset.csv
MPL-MH-2017-002916,575600.0,,,Maharashtra,Nagpur,2017,,,synthetic_dataset.csv
MPL-KA-2021-002917,237800.0,,,Karnataka,Belagavi,2021,,,synthetic_dataset.csv
MPL-AP-2020-002918,390100.0,,,Andhra Pradesh,Visakhapatnam,2020,,,synthetic_dataset.csv
MPL-UP-2021-002919,391000.0,435105.82,1.1128026086956522,Uttar Pradesh,Gorakhpur,,,,synthetic_dataset.csv
MPL-MP-2020-002920,375400.0,364832.79,0.9718507991475759,Madhya Pradesh,Ujjain,2020,,,synthetic_dataset.csv
MPL-PB-2020-002921,,,,Punjab,Ferozepur,2020,,,synthetic_dataset.csv
MPL-UP-2021-002922,621700.0,,,Uttar Pradesh,,2021,,,synthetic_dataset.csv
MPL-MH-2019-002923,,220966.84,,Maharashtra,Nashik,2019,,,synthetic_dataset.csv
MPL-RJ-2015-002924,114300.0,82660.51,0.7231890638670165,Rajasthan,Barmer,2015,,,synthetic_dataset.csv
MPL-UP-2020-002925,1405700.0,1353338.05,0.9627502667710038,Uttar Pradesh,Kanpur Nagar,2020,,,synthetic_dataset.csv
MPL-BR-2021-002926,818900.0,,,Bihar,Saran,2021,,,synthetic_dataset.csv
MPL-MP-2017-002927,875100.0,933887.52,1.0671780596503257,Madhya Pradesh,Indore,2017,,,synthetic_dataset.csv
MPL-BR-2018-002928,681900.0,508783.76,0.746126646135797,Bihar,Saran,2018,,,synthetic_dataset.csv
MPL-TN-2020-002929,1502300.0,1481155.03,0.9859249350995141,-,Thanjavur,2020,,,synthetic_dataset.csv
MPL-MP-2018-002930,856400.0,,,Madhya Pradesh,Jabalpur,2018,,,synthetic_dataset.csv
MPL-BR-2017-002931,1583300.0,1590781.74,1.004725408955978,Bihar,,2017,,,synthetic_dataset.csv
MPL-MH-2021-002932,638100.0,439035.53,0.68803562137596,Maharashtra,Kolhapur,2021,,,synthetic_dataset.csv
MPL-BR-2020-002933,362100.0,335623.41,0.9268804473902236,Bihar,Bhagalpur,2020,,,synthetic_dataset.csv
MPL-AP-2022-002934,1200900.0,985916.2,0.8209810975102007,Andhra Pradesh,Kadapa,2022,,,synthetic_dataset.csv
MPL-RJ-2022-002935,11153636.75,,,Rajasthan,Bhilwara,2022,,,synthetic_dataset.csv
MPL-WB-2015-002936,842200.0,935702.55,1.1110217881738305,West Bengal,Bankura,2015,,,synthetic_dataset.csv
MPL-TN-2022-002937,,16808408.65,,Tamil Nadu,Coimbatore,2022,,,synthetic_dataset.csv
MPL-UP-2016-002938,599300.0,,,Uttar Pradesh,Bareilly,2016,,,synthetic_dataset.csv
MPL-KA-2016-002939,734000.0,,,Karnataka,Belagavi,2016,,,synthetic_dataset.csv
MPL-UP-2015-002940,744300.0,641845.04,0.8623472255810829,Uttar Pradesh,Lucknow,2015,,,synthetic_dataset.csv
MPL-PB-2021-002941,20564.44,22863.05,1.1117759588882556,,Hoshiarpur,2021,,,synthetic_dataset.csv
MPL-MH-2016-002942,939400.0,855009.68,0.9101657228017884,Maharashtra,Latur,2016,,,synthetic_dataset.csv
MPL-GJ-2022-002943,,159842.44,,Gujarat,Kachchh,2022,,,synthetic_dataset.csv
MPL-MH-2017-002944,293300.0,276827.89,0.9438386975792704,Maharashtra,,2017,,,synthetic_dataset.csv
MPL-KA-2021-002945,438900.0,,,Karnataka,Ballari,2022,,,synthetic_dataset.csv
MPL-WB-2015-002946,791700.0,649683.16,0.820617860300619,West Bengal,Purba Bardhaman,2015,,,synthetic_dataset.csv
MPL-TN-2016-002947,1813800.0,1568259.62,0.8646265409637226,Tamil Nadu,Coimbatore,2016,,,synthetic_dataset.csv
MPL-GJ-2016-002948,,226111.92,,Gujarat,Bhavnagar,2016,,,synthetic_dataset.csv
MPL-PB-2020-002949,,8532234.91,,NA,NULL,2020,,,synthetic_dataset.csv
MPL-AP-2020-002950,955300.0,808916.23,0.8467667015597194,N/A,Nellore,2020,,,synthetic_dataset.csv
MPL-MH-2019-002951,125000.0,,,Maharashtra,Nagpur,2019,,,synthetic_dataset.csv
MPL-GJ-2021-002952,308500.0,276261.01,0.8954976012965965,Gujarat,,2021,,,synthetic_dataset.csv
MPL-MH-2016-002953,933100.0,933362.17,1.000280966670239,Maharashtra,Nagpur,2016,,,synthetic_dataset.csv
MPL-OD-2017-002954,,,,Odisha,Sambalpur,2017,,,synthetic_dataset.csv
MPL-BR-2022-002955,295800.0,272789.12,0.9222079783637592,Bihar,Gaya,2022,,,synthetic_dataset.csv
MPL-TN-2018-002956,166800.0,157398.04,0.9436333333333334,Tamil Nadu,Madurai,2018,,,synthetic_dataset.csv
MPL-MH-2021-002957,1166300.0,1135879.12,0.9739167624110435,Maharashtra,,2021,,,synthetic_dataset.csv
MPL-UP-2016-002958,312400.0,295354.32,0.9454363636363636,Uttar Pradesh,Lucknow,2016,,,synthetic_dataset.csv
MPL-PB-2015-011814,,1025377.78,,Karnataka,Belagavi,2015,,,synthetic_dataset.csv
MPL-OD-2016-002960,390600.0,359049.64,0.9192259088581669,Odisha,Sambalpur,2016,,,synthetic_dataset.csv
MPL-GJ-2020-002961,1333700.0,1311658.02,0.9834730599085252,Gujarat,Bhavnagar,2020,,,synthetic_dataset.csv
MPL-PB-2017-002962,697400.0,,,Punjab,Patiala,2017,,,synthetic_dataset.csv
MPL-UP-2022-002963,73636704.53,67871936.62,0.9217133908042912,Uttar Pradesh,Meerut,2022,,,synthetic_dataset.csv
MPL-BR-2016-002964,615700.0,660473.29,1.0727193275946079,NULL,Nalanda,2016,,,synthetic_dataset.csv
MPL-KA-2017-002965,780000.0,789011.29,1.011552935897436,Karnataka,Kalaburagi,2017,,,synthetic_dataset.csv
MPL-BR-2020-002966,1940300.0,1675819.35,0.8636908467762717,Bihar,Darbhanga,2020,,,synthetic_dataset.csv
MPL-TN-2017-002967,123800.0,111393.54,0.8997862681744749,Tamil Nadu,Coimbatore,2017,,,synthetic_dataset.csv
MPL-KA-2022-002968,206600.0,200420.64,0.9700902226524686,Karnataka,Ballari,2022,,,synthetic_dataset.csv
MPL-BR-2020-002969,1462000.0,1197535.89,0.8191079958960328,Bihar,Purnia,2020,,,synthetic_dataset.csv
MPL-MH-2022-002970,332900.0,309687.32,0.9302713127065185,Maharashtra,Chhatrapati Sambhajinagar,2022,,,synthetic_dataset.csv
MPL-WB-2016-002971,324300.0,315138.79,0.9717508171446191,West Bengal,Bankura,2016,,,synthetic_dataset.csv
MPL-RJ-2016-002972,1064900.0,876781.9,0.8233466992205841,Rajasthan,Alwar,2016,,,synthetic_dataset.csv
MPL-UP-2015-002973,80800.0,81859.87,1.013117202970297,Uttar Pradesh,Jhansi,2015,,,synthetic_dataset.csv
MPL-OD-2022-002974,780500.0,790511.26,1.0128267264573991,,Mayurbhanj,2022,,,synthetic_dataset.csv
MPL-BR-2021-002975,309200.0,224720.91,0.7267817270375162,Bihar,Patna,2021,,,synthetic_dataset.csv
MPL-GJ-2015-002976,99000.0,96826.91,0.978049595959596,Gujarat,Kachchh,2015,,,synthetic_dataset.csv
MPL-RJ-2018-002977,417100.0,,,Rajasthan,Alwar,2018,,,synthetic_dataset.csv
MPL-MP-2015-002978,2085400.0,1939246.12,0.9299156612640261,Madhya Pradesh,Ujjain,2015,,,synthetic_dataset.csv
MPL-MP-2018-002979,1026000.0,820909.6,0.8001068226120858,Madhya Pradesh,Ujjain,2018,,,synthetic_dataset.csv
MPL-AP-2021-002980,701700.0,695274.53,0.9908429955821576,Andhra Pradesh,Nellore,2021,,,synthetic_dataset.csv
MPL-RJ-2015-002981,347800.0,,,Rajasthan,Jodhpur,2015,,,synthetic_dataset.csv
MPL-KA-2021-002982,,558618.33,,Karnataka,Tumakuru,2021,,,synthetic_dataset.csv
MPL-UP-2016-002983,18889.69,18835.12,0.9971111225223919,Uttar Pradesh,Meerut,2016,,,synthetic_dataset.csv
MPL-RJ-2022-002984,127000.0,,,Rajasthan,Jaipur,2022,,,synthetic_dataset.csv
MPL-UP-2016-002985,313900.0,299148.19,0.9530047467346289,Uttar Pradesh,Prayagraj,2016,,,synthetic_dataset.csv
MPL-KA-2015-002986,,345351.49,,Karnataka,Belagavi,2015,,,synthetic_dataset.csv
MPL-UP-2020-002987,749100.0,,,Uttar Pradesh,Kanpur Nagar,2020,,,synthetic_dataset.csv
MPL-BR-2022-002988,,233019.45,,Bihar,,2022,,,synthetic_dataset.csv
MPL-MH-2015-002989,1161000.0,,,Maharashtra,Nashik,2015,,,synthetic_dataset.csv
MPL-RJ-2022-002990,1426900.0,,,Rajasthan,Jaipur,2022,,,synthetic_dataset.csv
MPL-GJ-2019-002991,,1107110.76,,Gujarat,Vadodara,2019,,,synthetic_dataset.csv
MPL-GJ-2022-002992,586200.0,476185.6,0.8123261685431593,Gujarat,Mehsana,2022,,,synthetic_dataset.csv
MPL-KA-2021-002993,128500.0,119650.95,0.9311357976653696,Karnataka,Hassan,2021,,,synthetic_dataset.csv
MPL-BR-2022-002994,488100.0,433607.85,0.888358635525507,Bihar,Darbhanga,2022,,,synthetic_dataset.csv
MPL-BR-2016-002995,,,,Bihar,Bhagalpur,2016,,,synthetic_dataset.csv
MPL-WB-2015-002996,981700.0,963500.7,0.9814614444331261,West Bengal,Bankura,2015,,,synthetic_dataset.csv
MPL-RJ-2018-002997,640400.0,,,Rajasthan,Alwar,2018,,,synthetic_dataset.csv
MPL-MH-2019-002998,714000.0,,,Maharashtra,Kolhapur,2019,,,synthetic_dataset.csv
MPL-PB-2022-002999,234300.0,215247.06,0.9186814340588988,Punjab,Bathinda,2020,,,synthetic_dataset.csv
MPL-UP-2016-003000,754500.0,766474.54,1.0158708283631546,Uttar Pradesh,Bareilly,2016,,,synthetic_dataset.csv
MPL-GJ-2022-003001,,714870.02,,Gujarat,Mehsana,2022,,,synthetic_dataset.csv
MPL-BR-2018-003002,373200.0,,,Bihar,Nalanda,2018,,,synthetic_dataset.csv
MPL-KA-2018-003003,370000.0,397330.3,1.0738656756756757,Karnataka,Belagavi,2018,,,synthetic_dataset.csv
MPL-MP-2016-003004,841300.0,874185.88,1.0390893617021277,unknown,Satna,2016,,,synthetic_dataset.csv
MPL-UP-2018-003005,623500.0,583944.51,0.9365589574979952,Uttar Pradesh,Bareilly,2018,,,synthetic_dataset.csv
MPL-GJ-2017-003006,1008300.0,1098059.62,1.0890207477933156,Gujarat,,2017,,,synthetic_dataset.csv
MPL-BR-2017-003007,141100.0,,,Bihar,Saran,2016,,,synthetic_dataset.csv
MPL-UP-2022-003008,,460394.38,,Uttar Pradesh,Meerut,2022,,,synthetic_dataset.csv
MPL-UP-2015-003009,694300.0,682563.53,0.9830959671611695,Uttar Pradesh,Prayagraj,2015,,,synthetic_dataset.csv
MPL-MP-2017-003010,,222855.34,,Madhya Pradesh,Chhindwara,2017,,,synthetic_dataset.csv
MPL-KA-2015-003011,605800.0,617218.54,1.018848695939254,Karnataka,Vijayapura,2015,,,synthetic_dataset.csv
MPL-AP-2016-003012,656000.0,611967.63,0.9328774847560976,Andhra Pradesh,Srikakulam,2016,,,synthetic_dataset.csv
MPL-GJ-2019-003013,,,,Gujarat,Ahmedabad,2020,,,synthetic_dataset.csv
MPL-MP-2019-003014,29523.83,23679.51,0.8020473630961835,Madhya Pradesh,Jabalpur,2019,,,synthetic_dataset.csv
MPL-KA-2015-003015,,3514187.3,,Karnataka,Tumakuru,2016,,,synthetic_dataset.csv
MPL-MP-2018-003016,,107295.49,,Madhya Pradesh,Ujjain,2018,,,synthetic_dataset.csv
MPL-OD-2016-003017,67812732.87,63395443.3,0.9348604696632984,Odisha,NULL,2016,,,synthetic_dataset.csv
MPL-UP-2022-003018,484000.0,427797.25,0.8838786157024794,Uttar Pradesh,Bareilly,2022,,,synthetic_dataset.csv
MPL-TN-2022-003019,164300.0,,,Tamil Nadu,Coimbatore,2022,,,synthetic_dataset.csv
MPL-MH-2020-003020,601200.0,556438.8,0.9255469061876248,Maharashtra,Amravati,2020,,,synthetic_dataset.csv
MPL-TN-2022-003021,218900.0,184312.27,0.8419930105070809,Tamil Nadu,Erode,2022,,,synthetic_dataset.csv
MPL-MP-2019-003022,180900.0,141338.95,0.7813098396904368,Madhya Pradesh,Satna,2019,,,synthetic_dataset.csv
MPL-WB-2021-003023,528900.0,536203.78,1.0138093779542448,West Bengal,Bankura,2021,,,synthetic_dataset.csv
MPL-BR-2016-003024,150400.0,,,unknown,Purnia,2016,,,synthetic_dataset.csv
MPL-KA-2019-003025,166900.0,131303.16,0.7867175554224086,Karnataka,Hassan,2019,,,synthetic_dataset.csv
MPL-MH-2016-003026,1406000.0,1338950.01,0.9523115291607397,Maharashtra,Pune,2016,,,synthetic_dataset.csv
MPL-KA-2016-003027,212200.0,204285.66,0.9627033930254477,Karnataka,Mysuru,2016,,,synthetic_dataset.csv
MPL-AP-2015-003028,1012100.0,904648.16,0.8938327833218062,Andhra Pradesh,Anantapur,2015,,,synthetic_dataset.csv
MPL-BR-2018-003029,,230870.11,,Bihar,Nalanda,2018,,,synthetic_dataset.csv
MPL-TN-2021-003030,361600.0,373916.89,1.0340621957964602,Tamil Nadu,Vellore,2021,,,synthetic_dataset.csv
MPL-GJ-2016-003031,737700.0,690382.1,0.9358575301613121,Gujarat,Vadodara,2016,,,synthetic_dataset.csv
MPL-UP-2015-003032,141200.0,,,Uttar Pradesh,Kanpur Nagar,2015,,,synthetic_dataset.csv
MPL-KA-2019-003033,,,,Karnataka,Kalaburagi,2019,,,synthetic_dataset.csv
MPL-MH-2020-003034,1971000.0,2025274.3,1.027536428209031,Maharashtra,Amravati,2020,,,synthetic_dataset.csv
MPL-PB-2019-003035,822200.0,655206.49,0.7968942957917782,Punjab,Hoshiarpur,2019,,,synthetic_dataset.csv
MPL-MP-2019-003036,961300.0,962694.9,1.0014510558618537,Madhya Pradesh,Gwalior,2019,,,synthetic_dataset.csv
MPL-RJ-2021-003037,1076500.0,991925.8,0.9214359498374362,Rajasthan,Jodhpur,2021,,,synthetic_dataset.csv
MPL-UP-2016-003038,111300.0,86847.03,0.7802967654986522,Uttar Pradesh,Lucknow,2016,,,synthetic_dataset.csv
MPL-MH-2020-003039,570700.0,581981.95,1.0197686174872962,Maharashtra,Chhatrapati Sambhajinagar,2020,,,synthetic_dataset.csv
MPL-RJ-2017-003040,120500.0,102409.04,0.8498675518672199,unknown,Bikaner,2017,,,synthetic_dataset.csv
MPL-TN-2020-003041,,,,Tamil Nadu,unknown,,,,synthetic_dataset.csv
MPL-OD-2016-003042,,,,Odisha,Balasore,2016,,,synthetic_dataset.csv
MPL-GJ-2018-003043,,,,Gujarat,Ahmedabad,2018,,,synthetic_dataset.csv
MPL-WB-2019-003044,13905397.07,11868553.03,0.853521332059308,West Bengal,Hooghly,2019,,,synthetic_dataset.csv
MPL-MP-2021-003045,330100.0,346044.3,1.0483014238109662,Madhya Pradesh,,2021,,,synthetic_dataset.csv
MPL-PB-2019-003046,554800.0,467034.55,0.8418070475847151,Punjab,Jalandhar,2019,,,synthetic_dataset.csv
MPL-WB-2021-003047,204300.0,,,West Bengal,Malda,2021,,,synthetic_dataset.csv
MPL-RJ-2015-003048,1018200.0,1031954.29,1.013508436456492,Rajasthan,Ajmer,2015,,,synthetic_dataset.csv
MPL-OD-2015-003049,262900.0,240832.68,0.9160619246861924,Odisha,Balasore,2015,,,synthetic_dataset.csv
MPL-KA-2017-003050,480000.0,,,Karnataka,Belagavi,2017,,,synthetic_dataset.csv
MPL-AP-2021-003051,589100.0,,,Andhra Pradesh,Kadapa,2021,,,synthetic_dataset.csv
MPL-UP-2016-003052,1012200.0,749871.46,0.7408332938154515,Uttar Pradesh,Bareilly,2016,,,synthetic_dataset.csv
MPL-RJ-2015-003053,410000.0,,,Rajasthan,Ajmer,2015,,,synthetic_dataset.csv
MPL-GJ-2021-003054,326000.0,,,,Rajkot,2021,,,synthetic_dataset.csv
MPL-RJ-2021-003055,797600.0,737494.17,0.9246416374122368,Rajasthan,Jodhpur,2021,,,synthetic_dataset.csv
MPL-WB-2022-003056,475200.0,331004.97,0.6965592803030303,West Bengal,Jalpaiguri,2022,,,synthetic_dataset.csv
MPL-RJ-2016-003057,,251241.47,,Rajasthan,Jodhpur,2015,,,synthetic_dataset.csv
MPL-MH-2016-003058,168100.0,133817.71,0.7960601427721594,Maharashtra,Nagpur,2016,,,synthetic_dataset.csv
MPL-MH-2019-003059,73823589.77,55664745.29,0.7540238217001568,Maharashtra,Latur,2019,,,synthetic_dataset.csv
MPL-KA-2021-003060,2038200.0,1684706.31,0.8265657491904622,Karnataka,Tumakuru,2021,,,synthetic_dataset.csv
MPL-BR-2019-003061,1465200.0,1110057.42,0.7576149467649467,Bihar,Nalanda,2020,,,synthetic_dataset.csv
MPL-WB-2015-003062,193900.0,176190.56,0.9086671480144404,West Bengal,Hooghly,2015,,,synthetic_dataset.csv
MPL-KA-2017-003063,898300.0,832937.05,0.9272370588890126,Karnataka,Belagavi,2018,,,synthetic_dataset.csv
MPL-AP-2017-003064,766900.0,698228.08,0.9104551832051114,Andhra Pradesh,Kadapa,2020,,,synthetic_dataset.csv
MPL-TN-2015-003065,411600.0,351645.23,0.854337293488824,Tamil Nadu,Vellore,2015,,,synthetic_dataset.csv
MPL-WB-2017-003066,198600.0,,,West Bengal,Hooghly,2017,,,synthetic_dataset.csv
